epoch,train_loss,val_loss
1,0.03950844386236813,0.03064958265282761
2,0.03927509801626841,0.03051920891555268
3,0.03919425548916332,0.030571843513240247
4,0.03913304539888082,0.030554642537766595
5,0.039091836359476384,0.030506568408365978
6,0.03904947459933879,0.030531293325820715
7,0.03902196779288322,0.03049624516854936
8,0.03899608672433281,0.030586533816689153
9,0.03896598602653429,0.0305436876455143
10,0.03894531546271934,0.0305212948702823
