epoch,train_loss,val_loss
1,0.37931413018060933,0.19973292677415966
2,0.36664803628689185,0.19734990255812468
3,0.3616842662106873,0.19702121206048856
4,0.3590800191896706,0.1964599045446027
5,0.35728611840116686,0.19771385050804938
6,0.35610527430175704,0.19709778703370337
7,0.3548579517440371,0.1970422200984874
8,0.3543430372041491,0.19711777387913001
9,0.3534373999315361,0.19717027231166928
10,0.35276665650547795,0.19719391057299354
