model,checkpoint_seed,task_id,mae_t1_db,rmse_t1_db,mae_t15_db,rmse_t15_db,mae_t60_db,rmse_t60_db
linearar2d,44,reference-powder-600-800,0.788669228553772,1.7031633853912354,0.8558436632156372,1.7978228330612185,0.9810702204704284,1.9675593376159668
lookbackmean2d,42,new-bands-powder-2400-2600,0.5477024912834167,1.276477575302124,0.5861104130744934,1.369608998298645,0.7526174187660217,1.7281458377838137
lookbackmean2d,42,new-bands-powder-3500-3700,0.0746974125504493,0.2389620095491409,0.0765452682971954,0.2456100732088089,0.0801213011145591,0.2524060606956482
lookbackmean2d,42,new-bands-powder-5725-5925,0.0520031861960887,0.145945057272911,0.0527514033019542,0.1490170359611511,0.0537674091756343,0.1500614583492279
lookbackmean2d,42,new-bands-powder-800-1000,0.6354350447654724,2.1909875869750977,0.6560442447662354,2.2771873474121094,0.7129253149032593,2.381793737411499
lookbackmean2d,42,new-point-powder-600-800,0.9600171446800232,1.8007718324661257,0.9943681359291076,1.851085066795349,1.1218243837356567,2.036811590194702
lookbackmean2d,42,new-site-aerpaw-600-800,1.146990180015564,1.9496755599975584,1.2058380842208862,2.0511927604675293,1.3857285976409912,2.300819396972656
lookbackmean2d,42,new-site-ara-600-800,1.7152247428894043,2.955519676208496,1.7803560495376587,3.098805904388428,1.938408613204956,3.481356620788574
lookbackmean2d,42,new-site-cosmos-600-800,0.394222617149353,1.0566773414611816,0.4026505649089813,1.078919529914856,0.4224311411380768,1.1092866659164429
lookbackmean2d,42,new-site-new-band-aerpaw-2400-2600,0.9877219796180724,1.7549127340316772,1.015433669090271,1.8007909059524536,1.0818719863891602,1.8929387331008911
lookbackmean2d,42,new-site-new-band-ara-2400-2600,1.424751043319702,2.5322980880737305,1.475355625152588,2.602545738220215,1.6176775693893433,2.803927659988404
lookbackmean2d,42,new-site-new-band-cosmos-2400-2600,0.065037615597248,0.2317529171705246,0.0663906037807464,0.2338726222515106,0.0706889554858207,0.2353496700525283
lookbackmean2d,42,reference-powder-600-800,0.8404073119163513,1.7721295356750488,0.8729255795478821,1.826188802719116,0.9802217483520508,1.9840763807296755
lstmattn,40,new-bands-powder-2400-2600,9.18920612335205,13.013248443603516,9.646133422851562,13.675601959228516,9.638181686401367,13.991695404052734
lstmattn,40,new-bands-powder-3500-3700,8.478779792785645,13.173502922058104,8.699322700500488,13.67599868774414,8.476263999938965,13.857337951660156
lstmattn,40,new-bands-powder-5725-5925,8.444991111755371,13.187492370605469,8.653183937072754,13.68156623840332,8.47230339050293,13.888357162475586
lstmattn,40,new-bands-powder-800-1000,12.392925262451172,16.978343963623047,12.34092903137207,17.121923446655273,12.254770278930664,17.300914764404297
lstmattn,40,new-point-powder-600-800,2.101903200149536,2.97681188583374,2.264671564102173,3.163285255432129,2.530580759048462,3.5619876384735107
lstmattn,40,new-site-aerpaw-600-800,19.794189453125,21.835344314575195,19.91498565673828,21.89872169494629,19.97593307495117,21.880098342895508
lstmattn,40,new-site-ara-600-800,14.451863288879396,18.2668399810791,14.569659233093262,18.41535186767578,14.513751983642578,18.25604248046875
lstmattn,40,new-site-cosmos-600-800,25.39668655395508,27.407421112060547,25.17927932739257,27.240407943725582,25.62901496887207,27.61873817443848
lstmattn,40,new-site-new-band-aerpaw-2400-2600,11.570108413696287,14.639058113098145,11.811894416809082,14.97061252593994,11.90651798248291,15.068642616271973
lstmattn,40,new-site-new-band-ara-2400-2600,13.342498779296877,17.64288330078125,13.374616622924805,17.81202507019043,13.365422248840332,17.791942596435547
lstmattn,40,new-site-new-band-cosmos-2400-2600,28.57909202575684,31.023059844970703,28.437271118164062,30.939903259277344,28.8970947265625,31.315980911254883
lstmattn,40,reference-powder-600-800,1.0122355222702026,2.045978784561157,1.1847487688064575,2.5011372566223145,1.3563913106918335,2.8176543712615967
lstmattn,41,new-bands-powder-2400-2600,8.519667625427246,12.197099685668944,9.06513500213623,12.919271469116213,9.553840637207031,13.662160873413086
