model_name,seed,band_id,entropy,deterministic,start_mhz,end_mhz,bin_count,behavior_category,is_noise_floor,entropy_receiver_count,entropy_train_timesteps_per_receiver,entropy_definition,entropy_scope,E_unc_normalized,E_actual_normalized,diff_E_actual_normalized,weighted_transition_entropy_normalized,temporal_structure_score,fano_predictability,t1_n_forecast_origins,t1_n_values,t1_mae_db,t1_rmse_db,t1_mse_db2,t1_median_ae_db,t1_p90_ae_db,t1_bias_db,t15_n_forecast_origins,t15_n_values,t15_mae_db,t15_rmse_db,t15_mse_db2,t15_median_ae_db,t15_p90_ae_db,t15_bias_db,t60_n_forecast_origins,t60_n_values,t60_mae_db,t60_rmse_db,t60_mse_db2,t60_median_ae_db,t60_p90_ae_db,t60_bias_db,mean_horizon_mae_db,mean_horizon_rmse_db,mean_horizon_mse_db2,mean_horizon_median_ae_db,mean_horizon_p90_ae_db,mean_horizon_bias_db
autoformer_csa,41,R4,0.5274346903045166,False,642.5,646.5,5,mixed_activity,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.325643640321565,0.2876126360103498,0.5274346903045166,0.02554396637611158,0.04549458001737833,0.8805007292712161,21777,108885,0.7805668160798995,1.288572688827198,1.660419574391355,0.452972412109375,1.815635681152344,0.008725553860199946,21777,108885,0.8289845244978755,1.354484754986861,1.8346289514918168,0.48397064208984375,1.9509170532226565,0.01353882329218829,21777,108885,0.9360557403753638,1.474038749589406,2.1727902352910995,0.5621795654296875,2.249143981933594,0.03561920727963957,0.8485356936510463,1.372365397801155,1.8892795870580905,0.49970753987630206,2.0052322387695316,0.019294528144009268
autoformer_csa,41,R5,0.5594716849161243,False,647.5,655.5,9,diurnal_pattern,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.512041849683348,0.28506540427102,0.5594716849161243,0.021922065549506885,0.4410138331526379,0.8819371436247351,21777,195993,1.0098581601707843,1.5858739914678568,2.5149963168141922,0.6290359497070312,2.340960693359376,0.0783019328345701,21777,195993,1.1564943456528378,1.8715588763498348,3.5027326276438564,0.6887969970703125,2.7634704589843753,0.10982790688276783,21777,195993,1.645660611724616,2.646602197288665,7.004503190693191,0.9113311767578125,4.363204956054689,0.20884469810197354,1.270671039182746,2.034678355035452,4.340744045050413,0.7430547078450521,3.1558787027994804,0.13232484593977048
autoformer_csa,41,R6,0.4887902819461982,False,656.5,675.5,20,mixed_activity,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.17525198227625616,0.19145038637460757,0.4887902819461982,0.01535425557780622,0.0,0.9281499425014446,21777,435540,0.6466103348778196,1.1573864853629685,1.3395434765008447,0.2997283935546875,1.642176055908204,0.020066574418293508,21777,435540,0.6751184636131925,1.2048262083075774,1.4516061922248138,0.31308746337890625,1.7170448303222696,0.02436958544564246,21777,435540,0.7525908922488933,1.3178819852999064,1.7368129271780228,0.36077880859375,1.897812652587891,0.04006723093089855,0.6914398969133018,1.226698226323484,1.509320865301227,0.32453155517578125,1.7523445129394546,0.028167796931611505
autoformer_csa,41,R7,0.38166910298506657,False,676.5,690.5,15,noise_floor,True,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.000411726707167013,0.04248849403852325,0.38166910298506657,5.272136754943782e-05,0.0,0.9880000332403367,21777,326655,0.03473036647914054,0.18479544400097317,0.034149356123516814,0.0075225830078125,0.0256500244140625,0.0008171177886978306,21777,326655,0.0353239196869834,0.18851784695736087,0.035538978621438934,0.007354736328125,0.0244598388671875,0.0010324378214400514,21777,326655,0.038411099326358576,0.19697773861372658,0.03880022950937759,0.0080413818359375,0.0281524658203125,0.00162486134030008,0.03615512849749417,0.19009700985735356,0.03616285475144445,0.007639567057291667,0.026087443033854168,0.0011581389834793207
autoformer_csa,41,R8,0.4977041725532574,False,691.5,728.5,38,mixed_activity,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.27814495377916926,0.24836259982101638,0.4977041725532574,0.020340448691521892,0.0959257487660275,0.9007758868250603,21777,827526,0.7736098109752851,1.237988802124712,1.5326162741861793,0.46884918212890625,1.7970046997070312,0.008616971096861449,21777,827526,0.8025610191762361,1.288246885906812,1.6595800390485986,0.48409271240234375,1.866424560546875,0.01615638474855723,21777,827526,0.8928508182278672,1.4243783709667743,2.0288537436779617,0.5468101501464844,2.057453155517578,0.03886892187287464,0.8230072161264627,1.316871352999433,1.7403500189709131,0.49991734822591144,1.9069608052571614,0.021214092572764437
autoformer_csa,41,R9,0.5194189519159474,False,729.5,734.5,6,mixed_activity,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.06314767324783567,0.058693571122243576,0.5194189519159474,0.0008508900666732883,0.04891715050938211,0.982363829323647,21777,130662,0.8604223442833792,1.2291089949841594,1.5107089215509701,0.6201858520507812,1.8384552001953125,0.026516115602848677,21777,130662,0.8892371254792341,1.2687276282446456,1.6096697946712835,0.639617919921875,1.903990936279297,0.031586132512887645,21777,130662,0.9476920817151651,1.3352846946212205,1.782985215689686,0.6904945373535156,2.030216217041016,0.04837683710532486,0.8991171838259261,1.2777071059500085,1.6344546439706464,0.6500994364420573,1.9242207845052086,0.03549302840702039
autoformer_csa,41,R10,0.5881064426765041,False,735.5,740.5,6,intermittent_occupancy,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.14279674019118915,0.1517464421396247,0.5881064426765041,0.010914254047603404,0.01416228108506884,0.9411731292001684,21777,130662,0.9632473963266147,1.336804872291765,1.787047266583002,0.7091064453125,2.066902923583985,0.038199547523874215,21777,130662,1.0063025170378623,1.3933897707054206,1.9415350531065048,0.7391624450683594,2.1667617797851566,0.047183542449676034,21777,130662,1.1015342950868365,1.5157101426609445,2.2973772365652607,0.8143043518066406,2.3872833251953125,0.0769376156114101,1.023694736150438,1.4153015952193766,2.0086531854182557,0.7541910807291666,2.2069826761881512,0.054106901861653456
autoformer_csa,41,R11,0.5931782513386322,False,741.5,745.5,5,intermittent_occupancy,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.3165532578364686,0.2822712780728615,0.5931782513386322,0.023560796629652478,0.07361398443558403,0.8833992149404895,21777,108885,0.6851080230616197,1.1055995702043335,1.222350409636007,0.37206268310546875,1.712327575683594,0.03114044151616205,21777,108885,0.7133995369007619,1.1512981529371555,1.325487436956506,0.38303375244140625,1.79396209716797,0.03579945143640832,21777,108885,0.7760493794425589,1.2495970747328087,1.5614928491807927,0.410186767578125,1.96771240234375,0.052928934755494796,0.7248523131349801,1.1688315992914327,1.3697768985911019,0.388427734375,1.8246673583984379,0.03995627590268839
autoformer_csa,41,R12,0.6653123857587575,False,746.5,755.5,10,bursty_short_timescale,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.0,0.042246286842230855,0.6653123857587575,0.0,0.0,0.9880792655466503,21777,217770,1.3534476973582723,1.9420269253577676,3.771468578814544,0.9364242553710938,3.0154579162597663,0.030513748468137255,21777,217770,1.4101168490837837,2.009620795614674,4.038575742166955,0.9829063415527344,3.1566558837890626,0.04197890197638994,21777,217770,1.4955306950781242,2.0967010908017785,4.396155464169368,1.0590286254882812,3.355555725097657,0.0799906264215471,1.4196984138400601,2.016116270591407,4.068733261716956,0.9927864074707031,3.1758898417154953,0.0508277589553581
autoformer_csa,41,R13,0.5563275336333712,False,756.5,768.5,13,diurnal_pattern,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.33677817632899393,0.22899682134811197,0.5563275336333712,0.019843851222691666,0.0685596101744042,0.9102033253879618,21777,283101,0.7852366943374467,1.2801675616452786,1.6388289858888179,0.4800262451171875,1.8561782836914062,0.016224712731452085,21777,283101,0.8191149181976222,1.3216127263787243,1.7466601985262045,0.50592041015625,1.9415359497070312,0.026072724741422616,21777,283101,0.9165735877892816,1.4395690554567446,2.072359065428624,0.5855255126953125,2.1751022338867188,0.054373926632332766,0.8403084001081167,1.3471164478269158,1.819282749947882,0.5238240559895834,1.9909388224283855,0.03222378803506915
