representation,model,experiment_path,trial_id,trial_status,selected_winner,objective_name,objective,val_mean_horizon_mae_db,val_mae_db_t1,val_mae_db_t15,val_mae_db_t60,val_loss,forecast_epoch,training_time_seconds,ray_trial_time_seconds,parameters_json,checkpoint_path
2d,autoformer_csa,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/autoformer_csa/autoformer_csa-search,ce146_00010,pruned,False,val_mean_horizon_mae_db,1.061314551569794,1.061314551569794,0.9921639054380461,1.0296706106805331,1.162109138590803,0.27811757056829817,5,,222.37031173706055,"{""architecture"": ""small"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 32, ""train.learning_rate"": 0.00010757368397007788, ""train.weight_decay"": 0.0}",
2d,autoformer_csa,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/autoformer_csa/autoformer_csa-search,ce146_00011,pruned,False,val_mean_horizon_mae_db,1.0438838750374149,1.0438838750374149,0.9748151851464425,1.017004720344707,1.1398317196210948,0.2781770080365588,5,,333.97208070755005,"{""architecture"": ""tiny"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 16, ""train.learning_rate"": 0.00020172161045437604, ""train.weight_decay"": 0.0}",
2d,linearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search,d0142_00000,completed,False,val_mean_horizon_mae_db,0.9828494058115367,0.9828494058115367,0.8874959848939605,0.962679540079229,1.0983726924614206,0.2702694197939467,6,653.61,658.9959559440613,"{""architecture"": ""tiny"", ""capacity"": ""tiny"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.001}",spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search/trainable_d0142_00000_0_2026-07-28_19-44-57/checkpoint_000000/checkpoints/powder_600_800_t4t6_linearar2d.pt
2d,linearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search,d0142_00001,completed,False,val_mean_horizon_mae_db,0.9818756921322033,0.9818756921322033,0.8861852374330723,0.9613155618918354,1.0981262770717024,0.2696693442496813,6,755.62,761.0711715221405,"{""architecture"": ""small"", ""capacity"": ""small"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.001}",spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search/trainable_d0142_00001_1_2026-07-28_19-44-57/checkpoint_000000/checkpoints/powder_600_800_t4t6_linearar2d.pt
2d,linearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search,d0142_00002,pruned,False,val_mean_horizon_mae_db,1.0111659104036557,1.0111659104036557,0.92618371455741,0.9824288221961346,1.1248851944574225,0.27018976269828954,5,,419.1417496204376,"{""architecture"": ""reference"", ""capacity"": ""reference"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.001}",
2d,linearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search,d0142_00003,pruned,False,val_mean_horizon_mae_db,1.0950728571562343,1.0950728571562343,1.0441508588230193,1.071664137781313,1.1694035748643705,0.3093145869647858,5,,420.70737195014954,"{""architecture"": ""tiny"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 128, ""train.learning_rate"": 0.0001222236112497393}",
2d,linearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search,d0142_00004,completed,False,val_mean_horizon_mae_db,0.9898332960417718,0.9898332960417718,0.9024849498978835,0.9713035051767915,1.0957114330506403,0.2709843334813567,10,686.29,691.7181544303894,"{""architecture"": ""small"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 128, ""train.learning_rate"": 0.0005339064495628298}","spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search/trainable_d0142_00004_4_architecture=small,train_batch_size=128,train_learning_rate=0.0005_2026-07-28_19-44-57/checkpoint_000000/checkpoints/powder_600_800_t4t6_linearar2d.pt"
2d,linearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search,d0142_00005,completed,False,val_mean_horizon_mae_db,0.9982570484234211,0.9982570484234211,0.8830730623624976,0.9683692237917534,1.1433288591160127,0.2724714010179329,9,802.29,807.7441699504852,"{""architecture"": ""tiny"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 32, ""train.learning_rate"": 0.002610567120190731}","spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search/trainable_d0142_00005_5_architecture=tiny,train_batch_size=32,train_learning_rate=0.0026_2026-07-28_19-44-57/checkpoint_000000/checkpoints/powder_600_800_t4t6_linearar2d.pt"
2d,linearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search,d0142_00006,pruned,False,val_mean_horizon_mae_db,1.0150976874632012,1.0150976874632012,0.9280713820860538,0.9853733256992414,1.1318483546043085,0.2701892124720664,5,,407.23260593414307,"{""architecture"": ""reference"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 128, ""train.learning_rate"": 0.0008854755996422128}",
2d,linearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search,d0142_00007,completed,True,val_mean_horizon_mae_db,0.9792397153117838,0.9792397153117838,0.8840607672052915,0.9592705542626719,1.0943878244673877,0.2674620931020085,10,768.0,773.4500660896301,"{""architecture"": ""small"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 32, ""train.learning_rate"": 0.00013051504564218414}","spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search/trainable_d0142_00007_7_architecture=small,train_batch_size=32,train_learning_rate=0.0001_2026-07-28_19-44-57/checkpoint_000000/checkpoints/powder_600_800_t4t6_linearar2d.pt"
2d,linearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search,d0142_00008,completed,False,val_mean_horizon_mae_db,0.9867239133206115,0.9867239133206115,0.8839831416678495,0.9631022458842929,1.113086352409692,0.2687071189904736,6,819.23,824.6000230312347,"{""architecture"": ""small"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.0019756465572362673}","spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search/trainable_d0142_00008_8_architecture=small,train_batch_size=64,train_learning_rate=0.0020_2026-07-28_19-44-57/checkpoint_000000/checkpoints/powder_600_800_t4t6_linearar2d.pt"
2d,linearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search,d0142_00009,completed,False,val_mean_horizon_mae_db,1.0084704854745261,1.0084704854745261,0.9250807653904082,0.980550317795566,1.1197803732376042,0.27113642315129993,8,728.41,733.813022851944,"{""architecture"": ""reference"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.0010916421090135084}","spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search/trainable_d0142_00009_9_architecture=reference,train_batch_size=64,train_learning_rate=0.0011_2026-07-28_19-44-57/checkpoint_000000/checkpoints/powder_600_800_t4t6_linearar2d.pt"
2d,linearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search,d0142_00010,completed,False,val_mean_horizon_mae_db,1.0573880543669898,1.0573880543669898,0.9998877938805041,1.0375471774189573,1.1347291918015077,0.2950847723208501,10,650.71,656.0668184757233,"{""architecture"": ""small"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 3.655088253516891e-05}","spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search/trainable_d0142_00010_10_architecture=small,train_batch_size=64,train_learning_rate=0.0000_2026-07-28_19-44-57/checkpoint_000000/checkpoints/powder_600_800_t4t6_linearar2d.pt"
2d,linearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/linearar2d/linearar2d-search,d0142_00011,pruned,False,val_mean_horizon_mae_db,1.402064646277218,1.402064646277218,1.2694370725844926,1.3191649971710984,1.617591869076063,0.38312670771232793,5,,349.6336181163788,"{""architecture"": ""tiny"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 1.4390738499969678e-05}",
2d,lstmattn,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search,cdabb_00000,completed,False,val_mean_horizon_mae_db,1.1994302030106612,1.1994302030106612,1.0652456967673638,1.1786100950392695,1.3544348172253502,0.2857829789200306,9,620.64,625.7888934612274,"{""architecture"": ""tiny"", ""capacity"": ""tiny"", ""seed"": 42, ""train.batch_size"": 128, ""train.learning_rate"": 0.001, ""train.weight_decay"": 0.0}",spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search/trainable_cdabb_00000_0_2026-07-28_14-58-33/checkpoint_000000/checkpoints/powder_600_800_t4t6_lstmattn.pt
2d,lstmattn,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search,cdabb_00001,completed,False,val_mean_horizon_mae_db,1.1409695789569139,1.1409695789569139,1.0315871259837086,1.1040072760436381,1.287314334843395,0.2710492390102429,2,650.41,655.5732402801514,"{""architecture"": ""small"", ""capacity"": ""small"", ""seed"": 42, ""train.batch_size"": 128, ""train.learning_rate"": 0.001, ""train.weight_decay"": 0.0}",spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search/trainable_cdabb_00001_1_2026-07-28_14-58-33/checkpoint_000000/checkpoints/powder_600_800_t4t6_lstmattn.pt
2d,lstmattn,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search,cdabb_00002,pruned,False,val_mean_horizon_mae_db,1.2121766977681576,1.2121766977681576,1.0132571587477133,1.194755468799284,1.4285174657574753,0.3252572271518866,5,,184.16269636154175,"{""architecture"": ""reference"", ""capacity"": ""reference"", ""seed"": 42, ""train.batch_size"": 128, ""train.learning_rate"": 0.001, ""train.weight_decay"": 0.0}",
2d,lstmattn,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search,cdabb_00003,pruned,False,val_mean_horizon_mae_db,1.2446419728250477,1.2446419728250477,1.075804488331027,1.1675923343478445,1.4905290957962718,0.31749487624095,5,,659.8650155067444,"{""architecture"": ""historical:summary70_new_models"", ""capacity"": ""historical:summary70_new_models"", ""seed"": 42, ""train.batch_size"": 32, ""train.learning_rate"": 0.001, ""train.weight_decay"": 0.0}",
2d,lstmattn,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search,cdabb_00004,completed,False,val_mean_horizon_mae_db,1.162427295008122,1.162427295008122,1.0618191131738108,1.1421757913532204,1.2832869804973348,0.2753303404065536,4,1232.11,1237.0420718193054,"{""architecture"": ""tiny"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.0008241375352280247, ""train.weight_decay"": 0.0001}","spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search/trainable_cdabb_00004_4_architecture=tiny,train_batch_size=64,train_learning_rate=0.0008,train_weight_decay=0.0001_2026-07-28_14-58-33/checkpoint_000000/checkpoints/powder_600_800_t4t6_lstmattn.pt"
2d,lstmattn,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search,cdabb_00005,pruned,False,val_mean_horizon_mae_db,1.245749524501788,1.245749524501788,1.0894717974762649,1.1736217859746108,1.4741549900544884,0.33341871200112,5,,654.8237411975861,"{""architecture"": ""historical:summary70_new_models"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 32, ""train.learning_rate"": 0.0014944771656714882, ""train.weight_decay"": 0.0}",
2d,lstmattn,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search,cdabb_00006,completed,False,val_mean_horizon_mae_db,1.1211786215691764,1.1211786215691764,0.9899281932090588,1.1086137888752208,1.2649938826232494,0.2806385201642888,2,698.01,702.8019018173218,"{""architecture"": ""reference"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 128, ""train.learning_rate"": 0.0017308560750108754, ""train.weight_decay"": 0.0001}","spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search/trainable_cdabb_00006_6_architecture=reference,train_batch_size=128,train_learning_rate=0.0017,train_weight_decay=0.0001_2026-07-28_14-58-33/checkpoint_000000/checkpoints/powder_600_800_t4t6_lstmattn.pt"
2d,lstmattn,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search,cdabb_00007,completed,True,val_mean_horizon_mae_db,1.111728734733459,1.111728734733459,0.9747313581414214,1.0919602015666399,1.2684946444923157,0.27468301612651624,4,1341.07,1345.92733669281,"{""architecture"": ""historical:summary70_new_models"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.0004029349020258865, ""train.weight_decay"": 0.0001}","spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search/trainable_cdabb_00007_7_architecture=historical_summary70_new_models,train_batch_size=64,train_learning_rate=0.0004,train_weight_d_2026-07-28_14-58-33/checkpoint_000000/checkpoints/powder_600_800_t4t6_lstmattn.pt"
2d,lstmattn,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search,cdabb_00008,pruned,False,val_mean_horizon_mae_db,1.2363913475445396,1.2363913475445396,1.0384798885540862,1.2070231785125694,1.4636709755669632,0.3508442101787203,5,,182.86560535430908,"{""architecture"": ""reference"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 128, ""train.learning_rate"": 0.0025344646814192883, ""train.weight_decay"": 1e-05}",
2d,lstmattn,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search,cdabb_00009,pruned,False,val_mean_horizon_mae_db,1.2067671257389314,1.2067671257389314,1.0420079999640226,1.1708693442295333,1.4074240330232384,0.31956851842606154,5,,323.71209359169006,"{""architecture"": ""reference"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.0019947242524776484, ""train.weight_decay"": 1e-05}",
2d,lstmattn,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search,cdabb_00010,pruned,False,val_mean_horizon_mae_db,1.165804568109505,1.165804568109505,1.0058323174668418,1.1265625714618028,1.3650188153998706,0.2923011562227451,5,,172.7144045829773,"{""architecture"": ""small"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 128, ""train.learning_rate"": 0.001075736839700779, ""train.weight_decay"": 0.0}",
2d,lstmattn,spectrum-usage/spectrum-usage/ray/production-20260728-v5-rerun/lstmattn/lstmattn-search,cdabb_00011,pruned,False,val_mean_horizon_mae_db,1.2209703900894473,1.2209703900894473,1.0589858011558084,1.1875731842787975,1.4163521848337355,0.29370424395825206,5,,302.8488757610321,"{""architecture"": ""tiny"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.002017216104543761, ""train.weight_decay"": 0.0}",
2d,residuallinearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search,d07ba_00000,completed,False,val_mean_horizon_mae_db,0.9723554883198559,0.9723554883198559,0.8803993830751837,0.9545133346492162,1.0821537472351674,0.26921446327004445,10,823.17,829.4328615665436,"{""architecture"": ""tiny"", ""capacity"": ""tiny"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.001}",spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search/trainable_d07ba_00000_0_2026-07-28_19-44-58/checkpoint_000000/checkpoints/powder_600_800_t4t6_residuallinearar2d.pt
2d,residuallinearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search,d07ba_00001,pruned,False,val_mean_horizon_mae_db,0.9759915941206158,0.9759915941206158,0.8828472002497714,0.9571852440248076,1.0879423380872681,0.2688561608183423,5,,544.2608189582825,"{""architecture"": ""small"", ""capacity"": ""small"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.001}",
2d,residuallinearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search,d07ba_00002,pruned,False,val_mean_horizon_mae_db,0.995896946864289,0.995896946864289,0.9196236236210337,0.9720667443382538,1.0960004726335795,0.2719594137162655,5,,540.4479124546051,"{""architecture"": ""reference"", ""capacity"": ""reference"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.001}",
2d,residuallinearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search,d07ba_00003,completed,False,val_mean_horizon_mae_db,0.9727768202306887,0.9727768202306887,0.880670213143452,0.9549441445923622,1.0827161029562515,0.26871071494561144,10,1012.88,1018.7372841835022,"{""architecture"": ""tiny"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 128, ""train.learning_rate"": 0.0001222236112497393}","spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search/trainable_d07ba_00003_3_architecture=tiny,train_batch_size=128,train_learning_rate=0.0001_2026-07-28_19-44-58/checkpoint_000000/checkpoints/powder_600_800_t4t6_residuallinearar2d.pt"
2d,residuallinearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search,d07ba_00004,completed,False,val_mean_horizon_mae_db,0.9732902412501182,0.9732902412501182,0.8818234667993392,0.955019456707947,1.0830278002430687,0.2689114162905662,10,950.27,955.5194571018219,"{""architecture"": ""small"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 128, ""train.learning_rate"": 0.0005339064495628298}","spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search/trainable_d07ba_00004_4_architecture=small,train_batch_size=128,train_learning_rate=0.0005_2026-07-28_19-44-58/checkpoint_000000/checkpoints/powder_600_800_t4t6_residuallinearar2d.pt"
2d,residuallinearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search,d07ba_00005,completed,True,val_mean_horizon_mae_db,0.9715892275356947,0.9715892275356947,0.8799183833824695,0.9534450352158836,1.0814042640087311,0.26892674190736976,2,945.47,951.1040756702423,"{""architecture"": ""tiny"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 32, ""train.learning_rate"": 0.002610567120190731}","spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search/trainable_d07ba_00005_5_architecture=tiny,train_batch_size=32,train_learning_rate=0.0026_2026-07-28_19-44-58/checkpoint_000000/checkpoints/powder_600_800_t4t6_residuallinearar2d.pt"
2d,residuallinearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search,d07ba_00006,pruned,False,val_mean_horizon_mae_db,0.9954580177925104,0.9954580177925104,0.9191440576307406,0.9717678362499605,1.0954621594968301,0.27193138267682293,5,,598.8727471828461,"{""architecture"": ""reference"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 128, ""train.learning_rate"": 0.0008854755996422128}",
2d,residuallinearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search,d07ba_00007,completed,False,val_mean_horizon_mae_db,0.9730956146704838,0.9730956146704838,0.8817774709643302,0.9549461713969452,1.0825632016501763,0.2687976381640647,10,979.28,984.837569475174,"{""architecture"": ""small"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 32, ""train.learning_rate"": 0.00013051504564218414}","spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search/trainable_d07ba_00007_7_architecture=small,train_batch_size=32,train_learning_rate=0.0001_2026-07-28_19-44-58/checkpoint_000000/checkpoints/powder_600_800_t4t6_residuallinearar2d.pt"
2d,residuallinearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search,d07ba_00008,pruned,False,val_mean_horizon_mae_db,0.9781755342755449,0.9781755342755449,0.8838040137260874,0.9590422193251443,1.091680369775403,0.26908180335691234,5,,512.572847366333,"{""architecture"": ""small"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.0019756465572362673}",
2d,residuallinearar2d,spectrum-usage/spectrum-usage/ray/production-20260728-linear-v1/residuallinearar2d/residuallinearar2d-search,d07ba_00009,pruned,False,val_mean_horizon_mae_db,0.9960265936680243,0.9960265936680243,0.9197313430481958,0.9721783048373234,1.0961701331185536,0.2719591023034289,5,,579.5920798778534,"{""architecture"": ""reference"", ""capacity"": ""random"", ""seed"": 42, ""train.batch_size"": 64, ""train.learning_rate"": 0.0010916421090135084}",
