model,seed,chunk_id,bin_mhz,site,split,horizon,mae_db,rmse_db
autoformer_csa,43,powder_600_800_t4t6,674.5,unknown,2d_test,1,0.4037668108940124,0.7783390879631042
autoformer_csa,43,powder_600_800_t4t6,675.5,unknown,2d_test,1,0.3549312055110931,0.7422465682029724
autoformer_csa,43,powder_600_800_t4t6,676.5,unknown,2d_test,1,0.0099472943693399,0.0715854987502098
autoformer_csa,43,powder_600_800_t4t6,677.5,unknown,2d_test,1,0.0098932422697544,0.0714352279901504
autoformer_csa,43,powder_600_800_t4t6,678.5,unknown,2d_test,1,0.0102722039446234,0.0818410739302635
autoformer_csa,43,powder_600_800_t4t6,679.5,unknown,2d_test,1,0.010113620199263,0.0810778513550758
autoformer_csa,43,powder_600_800_t4t6,680.5,unknown,2d_test,1,0.0098175313323736,0.0735939219594001
autoformer_csa,43,powder_600_800_t4t6,681.5,unknown,2d_test,1,0.0104310037568211,0.0804747566580772
autoformer_csa,43,powder_600_800_t4t6,682.5,unknown,2d_test,1,0.0129263307899236,0.0621329508721828
autoformer_csa,43,powder_600_800_t4t6,683.5,unknown,2d_test,1,0.011168603785336,0.090058296918869
autoformer_csa,43,powder_600_800_t4t6,684.5,unknown,2d_test,1,0.010171502828598,0.0716600343585014
autoformer_csa,43,powder_600_800_t4t6,685.5,unknown,2d_test,1,0.0098508186638355,0.0617862194776535
autoformer_csa,43,powder_600_800_t4t6,686.5,unknown,2d_test,1,0.0294406320899724,0.1453008353710174
autoformer_csa,43,powder_600_800_t4t6,687.5,unknown,2d_test,1,0.0080396197736263,0.0147900329902768
autoformer_csa,43,powder_600_800_t4t6,688.5,unknown,2d_test,1,0.0072603831067681,0.0092174503952264
autoformer_csa,43,powder_600_800_t4t6,689.5,unknown,2d_test,1,0.0074516711756587,0.0094621088355779
autoformer_csa,43,powder_600_800_t4t6,690.5,unknown,2d_test,1,0.3705704808235168,0.6624954342842102
autoformer_csa,43,powder_600_800_t4t6,691.5,unknown,2d_test,1,0.4341437518596649,0.7200492024421692
autoformer_csa,43,powder_600_800_t4t6,692.5,unknown,2d_test,1,0.6990229487419128,1.1071075201034546
autoformer_csa,43,powder_600_800_t4t6,693.5,unknown,2d_test,1,0.8163497447967529,1.2355055809020996
autoformer_csa,43,powder_600_800_t4t6,694.5,unknown,2d_test,1,0.930098295211792,1.3628123998641968
autoformer_csa,43,powder_600_800_t4t6,695.5,unknown,2d_test,1,1.041681170463562,1.482193112373352
autoformer_csa,43,powder_600_800_t4t6,696.5,unknown,2d_test,1,1.0583513975143433,1.527922749519348
autoformer_csa,43,powder_600_800_t4t6,697.5,unknown,2d_test,1,1.0208263397216797,1.5096217393875122
autoformer_csa,43,powder_600_800_t4t6,698.5,unknown,2d_test,1,1.035099744796753,1.5327932834625244
autoformer_csa,43,powder_600_800_t4t6,699.5,unknown,2d_test,1,1.0884513854980469,1.5946011543273926
autoformer_csa,43,powder_600_800_t4t6,700.5,unknown,2d_test,1,0.8140096068382263,1.2504040002822876
autoformer_csa,43,powder_600_800_t4t6,701.5,unknown,2d_test,1,0.3386930525302887,0.5625384449958801
autoformer_csa,43,powder_600_800_t4t6,702.5,unknown,2d_test,1,0.4582918882369995,0.7277584671974182
autoformer_csa,43,powder_600_800_t4t6,703.5,unknown,2d_test,1,0.5003632307052612,0.7630457282066345
autoformer_csa,43,powder_600_800_t4t6,704.5,unknown,2d_test,1,0.6225458979606628,0.9560492634773254
autoformer_csa,43,powder_600_800_t4t6,705.5,unknown,2d_test,1,0.6682522296905518,1.0498816967010498
autoformer_csa,43,powder_600_800_t4t6,706.5,unknown,2d_test,1,0.6339457631111145,1.0266497135162354
autoformer_csa,43,powder_600_800_t4t6,707.5,unknown,2d_test,1,0.7549310326576233,1.181244730949402
autoformer_csa,43,powder_600_800_t4t6,708.5,unknown,2d_test,1,0.7562564015388489,1.1828510761260986
autoformer_csa,43,powder_600_800_t4t6,709.5,unknown,2d_test,1,0.7564130425453186,1.1715948581695557
autoformer_csa,43,powder_600_800_t4t6,710.5,unknown,2d_test,1,0.7827181816101074,1.176888108253479
autoformer_csa,43,powder_600_800_t4t6,711.5,unknown,2d_test,1,0.7923739552497864,1.1819026470184326
autoformer_csa,43,powder_600_800_t4t6,712.5,unknown,2d_test,1,0.8808935284614563,1.310296893119812
autoformer_csa,43,powder_600_800_t4t6,713.5,unknown,2d_test,1,0.8824238777160645,1.2765763998031616
autoformer_csa,43,powder_600_800_t4t6,714.5,unknown,2d_test,1,0.930461883544922,1.3631434440612793
autoformer_csa,43,powder_600_800_t4t6,715.5,unknown,2d_test,1,0.923788845539093,1.4787633419036863
autoformer_csa,43,powder_600_800_t4t6,716.5,unknown,2d_test,1,1.0659053325653076,1.649633288383484
autoformer_csa,43,powder_600_800_t4t6,717.5,unknown,2d_test,1,0.8150967955589294,1.2865272760391235
autoformer_csa,43,powder_600_800_t4t6,718.5,unknown,2d_test,1,0.7945049405097961,1.264708161354065
autoformer_csa,43,powder_600_800_t4t6,719.5,unknown,2d_test,1,0.657781720161438,1.10136616230011
autoformer_csa,43,powder_600_800_t4t6,720.5,unknown,2d_test,1,0.7552509307861328,1.1977627277374268
autoformer_csa,43,powder_600_800_t4t6,721.5,unknown,2d_test,1,0.6820884346961975,1.1259193420410156
autoformer_csa,43,powder_600_800_t4t6,722.5,unknown,2d_test,1,0.8925119638442993,1.4314662218093872
autoformer_csa,43,powder_600_800_t4t6,723.5,unknown,2d_test,1,0.8449676632881165,1.282502293586731
autoformer_csa,43,powder_600_800_t4t6,724.5,unknown,2d_test,1,0.90442556142807,1.483031153678894
autoformer_csa,43,powder_600_800_t4t6,725.5,unknown,2d_test,1,0.7071173191070557,1.2146928310394287
autoformer_csa,43,powder_600_800_t4t6,726.5,unknown,2d_test,1,0.6065739989280701,1.1223164796829224
autoformer_csa,43,powder_600_800_t4t6,727.5,unknown,2d_test,1,0.7034874558448792,1.270299792289734
autoformer_csa,43,powder_600_800_t4t6,728.5,unknown,2d_test,1,0.6181113719940186,1.0928945541381836
autoformer_csa,43,powder_600_800_t4t6,729.5,unknown,2d_test,1,0.9325401186943054,1.3419114351272583
autoformer_csa,43,powder_600_800_t4t6,730.5,unknown,2d_test,1,0.917805314064026,1.3218400478363037
autoformer_csa,43,powder_600_800_t4t6,731.5,unknown,2d_test,1,0.7202003598213196,1.072208046913147
autoformer_csa,43,powder_600_800_t4t6,732.5,unknown,2d_test,1,0.9043835997581482,1.2992578744888306
autoformer_csa,43,powder_600_800_t4t6,733.5,unknown,2d_test,1,0.8211055397987366,1.1391102075576782
autoformer_csa,43,powder_600_800_t4t6,734.5,unknown,2d_test,1,0.8633546233177185,1.1878769397735596
autoformer_csa,43,powder_600_800_t4t6,735.5,unknown,2d_test,1,0.9962952136993408,1.3587355613708496
autoformer_csa,43,powder_600_800_t4t6,736.5,unknown,2d_test,1,1.1339203119277954,1.5485843420028689
autoformer_csa,43,powder_600_800_t4t6,737.5,unknown,2d_test,1,1.0865992307662964,1.479175686836243
autoformer_csa,43,powder_600_800_t4t6,738.5,unknown,2d_test,1,0.7681273818016052,1.0798006057739258
autoformer_csa,43,powder_600_800_t4t6,739.5,unknown,2d_test,1,0.7583827972412109,1.0627834796905518
autoformer_csa,43,powder_600_800_t4t6,740.5,unknown,2d_test,1,1.0399606227874756,1.4211053848266602
autoformer_csa,43,powder_600_800_t4t6,741.5,unknown,2d_test,1,1.045519232749939,1.4409648180007937
autoformer_csa,43,powder_600_800_t4t6,742.5,unknown,2d_test,1,0.9901180267333984,1.3631614446640017
autoformer_csa,43,powder_600_800_t4t6,743.5,unknown,2d_test,1,0.9486619830131532,1.3214609622955322
autoformer_csa,43,powder_600_800_t4t6,744.5,unknown,2d_test,1,0.2378571182489395,0.5136765837669373
autoformer_csa,43,powder_600_800_t4t6,745.5,unknown,2d_test,1,0.2090649604797363,0.4314199388027191
autoformer_csa,43,powder_600_800_t4t6,746.5,unknown,2d_test,1,0.5986326932907104,0.8897243738174438
autoformer_csa,43,powder_600_800_t4t6,747.5,unknown,2d_test,1,1.4245152473449707,1.958709955215454
autoformer_csa,43,powder_600_800_t4t6,748.5,unknown,2d_test,1,1.473292350769043,2.0185279846191406
autoformer_csa,43,powder_600_800_t4t6,749.5,unknown,2d_test,1,1.537203073501587,2.156792640686035
autoformer_csa,43,powder_600_800_t4t6,750.5,unknown,2d_test,1,1.3788373470306396,1.9800071716308596
autoformer_csa,43,powder_600_800_t4t6,751.5,unknown,2d_test,1,1.3333340883255005,1.8988717794418333
autoformer_csa,43,powder_600_800_t4t6,752.5,unknown,2d_test,1,1.4165351390838623,1.9761137962341309
autoformer_csa,43,powder_600_800_t4t6,753.5,unknown,2d_test,1,1.4810686111450195,2.1152350902557373
autoformer_csa,43,powder_600_800_t4t6,754.5,unknown,2d_test,1,1.4692572355270386,2.054255962371826
autoformer_csa,43,powder_600_800_t4t6,755.5,unknown,2d_test,1,1.493207573890686,2.080719232559204
autoformer_csa,43,powder_600_800_t4t6,756.5,unknown,2d_test,1,0.1206738650798797,0.2164886146783828
autoformer_csa,43,powder_600_800_t4t6,757.5,unknown,2d_test,1,0.0961393192410469,0.1710357964038849
autoformer_csa,43,powder_600_800_t4t6,758.5,unknown,2d_test,1,1.0721096992492676,1.542259693145752
autoformer_csa,43,powder_600_800_t4t6,759.5,unknown,2d_test,1,1.0014206171035769,1.4295388460159302
autoformer_csa,43,powder_600_800_t4t6,760.5,unknown,2d_test,1,1.0311371088027954,1.5120441913604736
autoformer_csa,43,powder_600_800_t4t6,761.5,unknown,2d_test,1,1.0349634885787964,1.5026462078094482
autoformer_csa,43,powder_600_800_t4t6,762.5,unknown,2d_test,1,0.9918380975723268,1.4235680103302002
autoformer_csa,43,powder_600_800_t4t6,763.5,unknown,2d_test,1,0.8350658416748047,1.2453776597976685
autoformer_csa,43,powder_600_800_t4t6,764.5,unknown,2d_test,1,0.9857873916625975,1.4488868713378906
autoformer_csa,43,powder_600_800_t4t6,765.5,unknown,2d_test,1,1.0134822130203247,1.4920462369918823
autoformer_csa,43,powder_600_800_t4t6,766.5,unknown,2d_test,1,0.9974069595336914,1.4536139965057373
autoformer_csa,43,powder_600_800_t4t6,767.5,unknown,2d_test,1,1.046802043914795,1.520876169204712
autoformer_csa,43,powder_600_800_t4t6,768.5,unknown,2d_test,1,0.0256388932466506,0.0969905033707618
autoformer_csa,43,powder_600_800_t4t6,769.5,unknown,2d_test,1,1.3255949020385742,1.611762285232544
autoformer_csa,43,powder_600_800_t4t6,770.5,unknown,2d_test,1,0.0219040773808956,0.0523237399756908
autoformer_csa,43,powder_600_800_t4t6,771.5,unknown,2d_test,1,6.654678821563721,7.751052379608154
autoformer_csa,43,powder_600_800_t4t6,772.5,unknown,2d_test,1,6.997812271118164,8.262588500976562
autoformer_csa,43,powder_600_800_t4t6,773.5,unknown,2d_test,1,6.699770450592041,7.87249755859375
autoformer_csa,43,powder_600_800_t4t6,774.5,unknown,2d_test,1,6.3757524490356445,7.447957515716553
autoformer_csa,43,powder_600_800_t4t6,775.5,unknown,2d_test,1,0.116738773882389,0.6422368884086609
autoformer_csa,43,powder_600_800_t4t6,776.5,unknown,2d_test,1,0.110543392598629,0.7992807626724243
autoformer_csa,43,powder_600_800_t4t6,777.5,unknown,2d_test,1,0.1055574938654899,0.6761772036552429
autoformer_csa,43,powder_600_800_t4t6,778.5,unknown,2d_test,1,0.0797603651881218,0.3261550962924957
autoformer_csa,43,powder_600_800_t4t6,779.5,unknown,2d_test,1,0.0756899192929267,0.3305459916591644
autoformer_csa,43,powder_600_800_t4t6,780.5,unknown,2d_test,1,0.0770352110266685,0.3486431837081909
autoformer_csa,43,powder_600_800_t4t6,781.5,unknown,2d_test,1,0.0830762311816215,0.3589061200618744
autoformer_csa,43,powder_600_800_t4t6,782.5,unknown,2d_test,1,0.0755961015820503,0.3423638045787811
autoformer_csa,43,powder_600_800_t4t6,783.5,unknown,2d_test,1,0.0720993503928184,0.3104905486106872
autoformer_csa,43,powder_600_800_t4t6,784.5,unknown,2d_test,1,0.0748300179839134,0.323676735162735
autoformer_csa,43,powder_600_800_t4t6,785.5,unknown,2d_test,1,0.0772539675235748,0.309972882270813
autoformer_csa,43,powder_600_800_t4t6,786.5,unknown,2d_test,1,0.0283615458756685,0.0943137928843498
autoformer_csa,43,powder_600_800_t4t6,787.5,unknown,2d_test,1,0.0177590418606996,0.0522904358804225
autoformer_csa,43,powder_600_800_t4t6,788.5,unknown,2d_test,1,0.0174937415868043,0.0674530714750289
autoformer_csa,43,powder_600_800_t4t6,789.5,unknown,2d_test,1,0.1674944758415222,0.8708494305610657
autoformer_csa,43,powder_600_800_t4t6,790.5,unknown,2d_test,1,0.1676648706197738,0.7817791104316711
autoformer_csa,43,powder_600_800_t4t6,791.5,unknown,2d_test,1,0.1657923460006714,0.7428686022758484
autoformer_csa,43,powder_600_800_t4t6,792.5,unknown,2d_test,1,0.1584410816431045,0.6841179132461548
autoformer_csa,43,powder_600_800_t4t6,793.5,unknown,2d_test,1,0.150239497423172,0.8271827101707458
autoformer_csa,43,powder_600_800_t4t6,794.5,unknown,2d_test,1,0.1422364115715026,0.8593346476554871
autoformer_csa,43,powder_600_800_t4t6,795.5,unknown,2d_test,1,0.0296644587069749,0.1540465205907821
autoformer_csa,43,powder_600_800_t4t6,796.5,unknown,2d_test,1,0.03334192186594,0.1570615619421005
autoformer_csa,43,powder_600_800_t4t6,797.5,unknown,2d_test,1,0.0149101037532091,0.0402531065046787
autoformer_csa,43,powder_600_800_t4t6,798.5,unknown,2d_test,1,0.0144292917102575,0.0291112698614597
autoformer_csa,43,powder_600_800_t4t6,799.5,unknown,2d_test,1,0.1821392923593521,1.0674649477005005
autoformer_csa,43,powder_600_800_t4t6,600.5,unknown,2d_test,15,0.4619669318199157,0.6915696859359741
autoformer_csa,43,powder_600_800_t4t6,601.5,unknown,2d_test,15,0.4649857580661773,0.7125166058540344
autoformer_csa,43,powder_600_800_t4t6,602.5,unknown,2d_test,15,0.5253662467002869,0.8363004326820374
autoformer_csa,43,powder_600_800_t4t6,603.5,unknown,2d_test,15,0.4135501086711883,0.6418707966804504
autoformer_csa,43,powder_600_800_t4t6,604.5,unknown,2d_test,15,0.3864539861679077,0.5966269969940186
autoformer_csa,43,powder_600_800_t4t6,605.5,unknown,2d_test,15,0.4005897343158722,0.5964561700820923
autoformer_csa,43,powder_600_800_t4t6,606.5,unknown,2d_test,15,0.3904640972614288,0.5955384969711304
autoformer_csa,43,powder_600_800_t4t6,607.5,unknown,2d_test,15,0.4073697626590729,0.6076090931892395
autoformer_csa,43,powder_600_800_t4t6,608.5,unknown,2d_test,15,0.0246379673480987,0.0766748040914535
autoformer_csa,43,powder_600_800_t4t6,609.5,unknown,2d_test,15,0.026014570146799,0.0941078960895538
autoformer_csa,43,powder_600_800_t4t6,610.5,unknown,2d_test,15,0.0258730202913284,0.0941559597849845
autoformer_csa,43,powder_600_800_t4t6,611.5,unknown,2d_test,15,0.0262547060847282,0.1024500429630279
autoformer_csa,43,powder_600_800_t4t6,612.5,unknown,2d_test,15,0.0298406835645437,0.1154863014817237
autoformer_csa,43,powder_600_800_t4t6,613.5,unknown,2d_test,15,0.0280222985893487,0.1215780451893806
autoformer_csa,43,powder_600_800_t4t6,614.5,unknown,2d_test,15,0.0278700534254312,0.1229718327522277
autoformer_csa,43,powder_600_800_t4t6,615.5,unknown,2d_test,15,0.0249971039593219,0.1070910096168518
autoformer_csa,43,powder_600_800_t4t6,616.5,unknown,2d_test,15,0.0242853239178657,0.0964434444904327
autoformer_csa,43,powder_600_800_t4t6,617.5,unknown,2d_test,15,0.0267638117074966,0.0872480720281601
autoformer_csa,43,powder_600_800_t4t6,618.5,unknown,2d_test,15,0.0295738186687231,0.095339760184288
autoformer_csa,43,powder_600_800_t4t6,619.5,unknown,2d_test,15,0.0316279381513595,0.0928528979420661
autoformer_csa,43,powder_600_800_t4t6,620.5,unknown,2d_test,15,0.0302403345704078,0.0859075114130973
autoformer_csa,43,powder_600_800_t4t6,621.5,unknown,2d_test,15,0.0328406803309917,0.0957309156656265
autoformer_csa,43,powder_600_800_t4t6,622.5,unknown,2d_test,15,2.4258360862731934,3.296405076980591
autoformer_csa,43,powder_600_800_t4t6,623.5,unknown,2d_test,15,2.2930667400360107,3.135166883468628
autoformer_csa,43,powder_600_800_t4t6,624.5,unknown,2d_test,15,1.8000255823135376,2.529904127120972
autoformer_csa,43,powder_600_800_t4t6,625.5,unknown,2d_test,15,1.8840343952178955,2.69039249420166
autoformer_csa,43,powder_600_800_t4t6,626.5,unknown,2d_test,15,1.4602265357971191,2.1440579891204834
autoformer_csa,43,powder_600_800_t4t6,627.5,unknown,2d_test,15,1.644477605819702,2.3765408992767334
autoformer_csa,43,powder_600_800_t4t6,628.5,unknown,2d_test,15,1.3981211185455322,2.074436902999878
autoformer_csa,43,powder_600_800_t4t6,629.5,unknown,2d_test,15,1.7940140962600708,2.541434526443481
autoformer_csa,43,powder_600_800_t4t6,630.5,unknown,2d_test,15,1.7953282594680786,2.548311471939087
autoformer_csa,43,powder_600_800_t4t6,631.5,unknown,2d_test,15,2.0616276264190674,2.8563666343688965
autoformer_csa,43,powder_600_800_t4t6,632.5,unknown,2d_test,15,2.048613786697388,2.87546968460083
autoformer_csa,43,powder_600_800_t4t6,633.5,unknown,2d_test,15,2.4037187099456787,3.259974718093872
autoformer_csa,43,powder_600_800_t4t6,634.5,unknown,2d_test,15,2.397075653076172,3.3000521659851074
autoformer_csa,43,powder_600_800_t4t6,635.5,unknown,2d_test,15,2.428995370864868,3.3078129291534424
autoformer_csa,43,powder_600_800_t4t6,636.5,unknown,2d_test,15,2.381731510162353,3.253601551055908
autoformer_csa,43,powder_600_800_t4t6,637.5,unknown,2d_test,15,2.350705862045288,3.217355251312256
autoformer_csa,43,powder_600_800_t4t6,638.5,unknown,2d_test,15,2.435152053833008,3.347170352935791
autoformer_csa,43,powder_600_800_t4t6,639.5,unknown,2d_test,15,2.3457727432250977,3.201956987380981
autoformer_csa,43,powder_600_800_t4t6,640.5,unknown,2d_test,15,2.436992645263672,3.290626049041748
autoformer_csa,43,powder_600_800_t4t6,641.5,unknown,2d_test,15,2.450217962265014,3.412360429763794
autoformer_csa,43,powder_600_800_t4t6,642.5,unknown,2d_test,15,0.8410833477973938,1.3606916666030884
autoformer_csa,43,powder_600_800_t4t6,643.5,unknown,2d_test,15,0.8813997507095337,1.4268406629562378
autoformer_csa,43,powder_600_800_t4t6,644.5,unknown,2d_test,15,0.9592549800872804,1.522547721862793
autoformer_csa,43,powder_600_800_t4t6,645.5,unknown,2d_test,15,0.9545612335205078,1.5131144523620603
autoformer_csa,43,powder_600_800_t4t6,646.5,unknown,2d_test,15,0.545825183391571,0.8269469738006592
autoformer_csa,43,powder_600_800_t4t6,647.5,unknown,2d_test,15,0.9859949350357056,1.4718143939971924
autoformer_csa,43,powder_600_800_t4t6,648.5,unknown,2d_test,15,1.284592866897583,1.9721007347106931
autoformer_csa,43,powder_600_800_t4t6,649.5,unknown,2d_test,15,1.330723762512207,2.037241220474243
autoformer_csa,43,powder_600_800_t4t6,650.5,unknown,2d_test,15,1.3093323707580566,2.029579162597656
autoformer_csa,43,powder_600_800_t4t6,651.5,unknown,2d_test,15,1.2857704162597656,2.103309154510498
autoformer_csa,43,powder_600_800_t4t6,652.5,unknown,2d_test,15,1.3096781969070437,2.043689012527466
autoformer_csa,43,powder_600_800_t4t6,653.5,unknown,2d_test,15,1.2711853981018066,1.9214633703231807
autoformer_csa,43,powder_600_800_t4t6,654.5,unknown,2d_test,15,1.2650244235992432,1.9166252613067627
autoformer_csa,43,powder_600_800_t4t6,655.5,unknown,2d_test,15,0.9647563695907592,1.4224159717559814
autoformer_csa,43,powder_600_800_t4t6,656.5,unknown,2d_test,15,0.532522439956665,0.9515274167060852
autoformer_csa,43,powder_600_800_t4t6,657.5,unknown,2d_test,15,0.8885439038276672,1.5471962690353394
autoformer_csa,43,powder_600_800_t4t6,658.5,unknown,2d_test,15,0.7344211339950562,1.2780367136001587
autoformer_csa,43,powder_600_800_t4t6,659.5,unknown,2d_test,15,0.8755534887313843,1.5005714893341064
autoformer_csa,43,powder_600_800_t4t6,660.5,unknown,2d_test,15,0.7486258745193481,1.2605195045471191
autoformer_csa,43,powder_600_800_t4t6,661.5,unknown,2d_test,15,0.4636160731315613,0.9841970205307008
autoformer_csa,43,powder_600_800_t4t6,662.5,unknown,2d_test,15,0.5869528651237488,1.2933136224746704
autoformer_csa,43,powder_600_800_t4t6,663.5,unknown,2d_test,15,0.7998913526535034,1.2692958116531372
autoformer_csa,43,powder_600_800_t4t6,664.5,unknown,2d_test,15,0.8256503343582153,1.3436862230300903
autoformer_csa,43,powder_600_800_t4t6,665.5,unknown,2d_test,15,0.8126389980316162,1.3411940336227417
autoformer_csa,43,powder_600_800_t4t6,666.5,unknown,2d_test,15,0.8269080519676208,1.354287028312683
autoformer_csa,43,powder_600_800_t4t6,667.5,unknown,2d_test,15,0.7434958219528198,1.2154734134674072
autoformer_csa,43,powder_600_800_t4t6,668.5,unknown,2d_test,15,0.7705622911453247,1.2408478260040283
autoformer_csa,43,powder_600_800_t4t6,669.5,unknown,2d_test,15,0.7906939387321472,1.2774901390075684
autoformer_csa,43,powder_600_800_t4t6,670.5,unknown,2d_test,15,0.7599899172782898,1.2654496431350708
autoformer_csa,43,powder_600_800_t4t6,671.5,unknown,2d_test,15,0.5752236247062683,0.9888509511947632
autoformer_csa,43,powder_600_800_t4t6,672.5,unknown,2d_test,15,0.6482012867927551,1.1098452806472778
autoformer_csa,43,powder_600_800_t4t6,673.5,unknown,2d_test,15,0.5317828059196472,0.9629859328269958
autoformer_csa,43,powder_600_800_t4t6,674.5,unknown,2d_test,15,0.421098381280899,0.8138427734375
autoformer_csa,43,powder_600_800_t4t6,675.5,unknown,2d_test,15,0.3718324899673462,0.7797008752822876
autoformer_csa,43,powder_600_800_t4t6,676.5,unknown,2d_test,15,0.0099328989163041,0.0714852958917617
autoformer_csa,43,powder_600_800_t4t6,677.5,unknown,2d_test,15,0.0098946886137127,0.0714310184121131
autoformer_csa,43,powder_600_800_t4t6,678.5,unknown,2d_test,15,0.0098966518417,0.08168875426054
autoformer_csa,43,powder_600_800_t4t6,679.5,unknown,2d_test,15,0.0098691247403621,0.0808131024241447
autoformer_csa,43,powder_600_800_t4t6,680.5,unknown,2d_test,15,0.0096501689404249,0.0734104961156845
autoformer_csa,43,powder_600_800_t4t6,681.5,unknown,2d_test,15,0.01041657384485,0.0804487019777298
autoformer_csa,43,powder_600_800_t4t6,682.5,unknown,2d_test,15,0.0125388270244002,0.0619914308190345
autoformer_csa,43,powder_600_800_t4t6,683.5,unknown,2d_test,15,0.0111478781327605,0.0900318548083305
autoformer_csa,43,powder_600_800_t4t6,684.5,unknown,2d_test,15,0.0096730943769216,0.0712779387831687
autoformer_csa,43,powder_600_800_t4t6,685.5,unknown,2d_test,15,0.009563005529344,0.0620272569358348
autoformer_csa,43,powder_600_800_t4t6,686.5,unknown,2d_test,15,0.0287120472639799,0.1456669569015503
autoformer_csa,43,powder_600_800_t4t6,687.5,unknown,2d_test,15,0.0081149935722351,0.0149593222886323
autoformer_csa,43,powder_600_800_t4t6,688.5,unknown,2d_test,15,0.0075045116245746,0.0095783276483416
autoformer_csa,43,powder_600_800_t4t6,689.5,unknown,2d_test,15,0.0077118542976677,0.009858495555818
autoformer_csa,43,powder_600_800_t4t6,690.5,unknown,2d_test,15,0.3824527263641357,0.6771285533905029
autoformer_csa,43,powder_600_800_t4t6,691.5,unknown,2d_test,15,0.455222487449646,0.741838276386261
autoformer_csa,43,powder_600_800_t4t6,692.5,unknown,2d_test,15,0.7212268114089966,1.133863091468811
autoformer_csa,43,powder_600_800_t4t6,693.5,unknown,2d_test,15,0.8430181741714478,1.2615476846694946
autoformer_csa,43,powder_600_800_t4t6,694.5,unknown,2d_test,15,0.963310480117798,1.3959118127822876
autoformer_csa,43,powder_600_800_t4t6,695.5,unknown,2d_test,15,1.08293616771698,1.526987910270691
autoformer_csa,43,powder_600_800_t4t6,696.5,unknown,2d_test,15,1.096281886100769,1.568653225898743
autoformer_csa,43,powder_600_800_t4t6,697.5,unknown,2d_test,15,1.0523558855056765,1.5444459915161133
autoformer_csa,43,powder_600_800_t4t6,698.5,unknown,2d_test,15,1.0784263610839844,1.5801186561584473
autoformer_csa,43,powder_600_800_t4t6,699.5,unknown,2d_test,15,1.12899649143219,1.6350115537643433
autoformer_csa,43,powder_600_800_t4t6,700.5,unknown,2d_test,15,0.8442797064781189,1.2828141450881958
autoformer_csa,43,powder_600_800_t4t6,701.5,unknown,2d_test,15,0.3473938703536987,0.5742142200469971
autoformer_csa,43,powder_600_800_t4t6,702.5,unknown,2d_test,15,0.4703530371189117,0.7419120073318481
autoformer_csa,43,powder_600_800_t4t6,703.5,unknown,2d_test,15,0.5147085189819336,0.7800518870353699
autoformer_csa,43,powder_600_800_t4t6,704.5,unknown,2d_test,15,0.6392262578010559,0.9757434725761414
autoformer_csa,43,powder_600_800_t4t6,705.5,unknown,2d_test,15,0.6831798553466797,1.0748255252838137
autoformer_csa,43,powder_600_800_t4t6,706.5,unknown,2d_test,15,0.6530352830886841,1.070867657661438
autoformer_csa,43,powder_600_800_t4t6,707.5,unknown,2d_test,15,0.7794185876846313,1.2234411239624023
autoformer_csa,43,powder_600_800_t4t6,708.5,unknown,2d_test,15,0.7772917151451111,1.2167474031448364
autoformer_csa,43,powder_600_800_t4t6,709.5,unknown,2d_test,15,0.7758904695510864,1.1974560022354126
autoformer_csa,43,powder_600_800_t4t6,710.5,unknown,2d_test,15,0.7847325801849365,1.17826509475708
autoformer_csa,43,powder_600_800_t4t6,711.5,unknown,2d_test,15,0.8189738988876343,1.217057228088379
autoformer_csa,43,powder_600_800_t4t6,712.5,unknown,2d_test,15,0.9049800038337708,1.3435057401657104
autoformer_csa,43,powder_600_800_t4t6,713.5,unknown,2d_test,15,0.9089734554290771,1.309620380401611
autoformer_csa,43,powder_600_800_t4t6,714.5,unknown,2d_test,15,0.9571560025215148,1.394724726676941
autoformer_csa,43,powder_600_800_t4t6,715.5,unknown,2d_test,15,0.9490157961845398,1.512873888015747
autoformer_csa,43,powder_600_800_t4t6,716.5,unknown,2d_test,15,1.1117043495178225,1.71064555644989
autoformer_csa,43,powder_600_800_t4t6,717.5,unknown,2d_test,15,0.8712040781974792,1.4053610563278198
autoformer_csa,43,powder_600_800_t4t6,718.5,unknown,2d_test,15,0.8500648736953735,1.3819183111190796
autoformer_csa,43,powder_600_800_t4t6,719.5,unknown,2d_test,15,0.7216435074806213,1.24714994430542
autoformer_csa,43,powder_600_800_t4t6,720.5,unknown,2d_test,15,0.8199939131736755,1.339899659156799
autoformer_csa,43,powder_600_800_t4t6,721.5,unknown,2d_test,15,0.7391777634620667,1.2588471174240112
autoformer_csa,43,powder_600_800_t4t6,722.5,unknown,2d_test,15,0.935177743434906,1.4963525533676147
autoformer_csa,43,powder_600_800_t4t6,723.5,unknown,2d_test,15,0.8844677805900574,1.33279550075531
autoformer_csa,43,powder_600_800_t4t6,724.5,unknown,2d_test,15,0.9509856700897216,1.5502893924713137
autoformer_csa,43,powder_600_800_t4t6,725.5,unknown,2d_test,15,0.7461172938346863,1.273505449295044
autoformer_csa,43,powder_600_800_t4t6,726.5,unknown,2d_test,15,0.6403771638870239,1.172675609588623
autoformer_csa,43,powder_600_800_t4t6,727.5,unknown,2d_test,15,0.7397682070732117,1.3289543390274048
autoformer_csa,43,powder_600_800_t4t6,728.5,unknown,2d_test,15,0.6527304649353027,1.147608518600464
