model_name,seed,condition,band_id,start_mhz,end_mhz,run_status,campaign_path,trial_id,objective,objective_name,test_mean_horizon_mae_db,test_mean_horizon_rmse_db,test_mae_db_t1,test_rmse_db_t1,test_mae_db_t15,test_rmse_db_t15,test_mae_db_t60,test_rmse_db_t60,test_n_values_t1,test_n_values_t15,test_n_values_t60
vanillalstm,42,full_context,R6,656.5,675.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00056,2.9855278288829776,val_mean_horizon_mae_db,2.9594154586624994,4.969901750146472,0.9760151684730348,2.3179290878519345,3.421092931566397,5.203692362476761,4.481138275948067,7.388083800110721,435540,435540,435540
vanillalstm,42,full_context,R8,691.5,728.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00057,2.438237770972522,val_mean_horizon_mae_db,2.258313034699087,3.3177073960930703,1.0302208374323478,1.6832856876939868,2.5551717231665614,3.7168978779593767,3.1895465434983516,4.552938622625848,827526,827526,827526
vanillalstm,42,full_context,R9,729.5,734.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00058,3.1962694717883386,val_mean_horizon_mae_db,3.067258301530982,3.7119380208290758,0.9440897187055187,1.3267603654247035,3.601942232965217,4.4061527929925735,4.655742952922209,5.40290090406995,130662,130662,130662
vanillalstm,42,full_context,R10,735.5,740.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00059,4.78107954687255,val_mean_horizon_mae_db,4.904415916062205,6.16773587147206,1.2744923306216538,2.0416791811902346,6.501285481800729,7.9693712515167565,6.937469935764232,8.492157181709189,130662,130662,130662
vanillalstm,42,full_context,R11,741.5,745.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00060,3.0159071763236205,val_mean_horizon_mae_db,3.071070390302984,4.899115790327844,0.9372117074028478,1.907851783118345,4.021766310504094,6.213590060828367,4.254233153002011,6.575905527036821,108885,108885,108885
vanillalstm,42,full_context,R12,746.5,755.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00061,2.5397045884063,val_mean_horizon_mae_db,2.617727113139764,3.8065368971159828,1.4035255565959495,1.9698533247742511,3.0298651796894394,4.4351981906521445,3.4197906031339036,5.014559175921552,217770,217770,217770
vanillalstm,42,full_context,R13,756.5,768.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00062,3.0506221263023647,val_mean_horizon_mae_db,3.2338743858633805,4.596234262551579,0.9381496741207185,1.6446224346570146,3.3984512033520837,4.678624839893238,5.365022280117338,7.465455513104485,283101,283101,283101
vanillalstm,42,full_context,R14,769.5,776.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00063,4.358688760379313,val_mean_horizon_mae_db,4.464368892331656,6.670819372248734,3.7017957976672715,5.853133584227662,4.701414388068129,6.896350465443246,4.989896491259568,7.262974067075294,174216,174216,174216
vanillalstm,42,full_context,R16,789.5,794.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00064,0.5184514623522929,val_mean_horizon_mae_db,0.7681183605454219,2.36174442586792,0.43514315844899587,2.228905242021287,0.9335294803125929,2.4296857387117137,0.9356824428746775,2.4266422968707584,130662,130662,130662
vanillalstm,42,region_only,R1,600.5,607.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00065,0.6294564973797647,val_mean_horizon_mae_db,0.5960702036758795,0.8445513445172391,0.3617975095111367,0.5525924363880886,0.5420280423610835,0.7681851962804263,0.8843850591554181,1.212876400883202,174216,174216,174216
vanillalstm,42,region_only,R3,622.5,641.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00066,5.173650074735082,val_mean_horizon_mae_db,4.857105476805761,6.170947221355149,4.438864786624799,5.710054058448733,4.266303524548627,5.373710280322355,5.866148119243856,7.429077325294362,435540,435540,435540
vanillalstm,42,region_only,R4,642.5,646.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00067,3.5864556522322864,val_mean_horizon_mae_db,3.4798845408764976,3.9533647643479815,0.8775958793301356,1.3269926767794349,3.814489872777364,4.220303890363043,5.747567870521992,6.312797725901467,108885,108885,108885
vanillalstm,42,region_only,R5,647.5,655.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00068,4.754970157840869,val_mean_horizon_mae_db,4.5392585858030845,5.44627353682221,1.5828923593276376,2.142802540179055,3.913098871537307,4.765886207464864,8.121784526544308,9.430131862822712,195993,195993,195993
vanillalstm,42,region_only,R6,656.5,675.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00069,1.4341726124863197,val_mean_horizon_mae_db,1.3679910246415847,1.933760976541876,0.8206906617637529,1.3602824133382214,1.3064600163475675,1.7373218949370797,1.9768223958134339,2.7036786213503268,435540,435540,435540
vanillalstm,42,region_only,R8,691.5,728.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00070,1.7531599754431004,val_mean_horizon_mae_db,1.7616524490889198,2.7814084344194208,0.9243160657453775,1.3867652873722212,1.640656630706387,2.7564009497459896,2.719984650814995,4.2010590661400515,827526,827526,827526
vanillalstm,42,region_only,R9,729.5,734.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00071,3.3976876907547564,val_mean_horizon_mae_db,3.379192907469978,3.829229032603429,0.9799720869379492,1.3233977946893811,3.6198074125476856,4.0849418950411165,5.5377992229243,6.07934740807979,130662,130662,130662
vanillalstm,42,region_only,R10,735.5,740.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00072,4.745732291203945,val_mean_horizon_mae_db,4.6300154066341035,5.238611326800162,1.8124975745833523,2.330092952836062,4.822534087582627,5.363593583041622,7.25501455773633,8.022147444522801,130662,130662,130662
vanillalstm,42,region_only,R11,741.5,745.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00073,3.4138839236540286,val_mean_horizon_mae_db,3.265710395546378,4.604125993685728,1.0048468929307763,1.5032699870382844,3.733530185095298,5.280848398059957,5.058754108613059,7.028259595958945,108885,108885,108885
vanillalstm,42,region_only,R12,746.5,755.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00074,3.2328699045681013,val_mean_horizon_mae_db,3.7133026513094136,4.514081947554364,2.6999867117437235,3.5590648472356596,3.4827905519237343,4.21272511438094,4.957130690260784,5.770455881046492,217770,217770,217770
vanillalstm,42,region_only,R13,756.5,768.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00075,2.7506270708047715,val_mean_horizon_mae_db,2.4798835151635865,3.601899487841521,0.8807881082716315,1.3766719888064196,2.2309203664928754,3.1376901561150365,4.327942070726253,6.291336318603106,283101,283101,283101
vanillalstm,42,region_only,R14,769.5,776.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00076,4.236423812007591,val_mean_horizon_mae_db,4.376850388609203,7.025198744587634,3.7186782246325283,5.7741943959768,4.193977588102301,6.904713044718701,5.217895353092779,8.396688793067403,174216,174216,174216
vanillalstm,42,region_only,R16,789.5,794.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00077,0.30975152521921934,val_mean_horizon_mae_db,0.6264871147480294,2.303227522660862,0.5226473982510658,2.56370184615588,0.5935988332127111,2.0484725066796536,0.7632151127803116,2.2975082151470514,130662,130662,130662
