epoch,train_loss,val_loss,epoch_start_time,epoch_end_time,epoch_duration_sec,learning_rate,val_teacher_loss,val_loss_t1,val_loss_t5,val_loss_t15,val_loss_t60
1,0.6292582139920428,1.25335801921728,2026-07-20T07:35:38+00:00,2026-07-20T08:49:39+00:00,4440.9562543520005,0.0001,0.5931269826779839,0.4899842320507719,0.7197879998738529,1.1665873472927182,1.3295742992226405
2,0.3733216220755716,0.7249644976535826,2026-07-20T08:49:39+00:00,2026-07-20T10:03:58+00:00,4458.75435284304,0.0001,0.4127204274858227,0.31354793246465784,0.38103775304692394,0.49269890694217827,0.889242219560929
