chunk_id,band_id,start_mhz,end_mhz,behavior_category,site,split,horizon,model,mae_db,rmse_db
powder_600_800,region_13,756.5,768.5,diurnal_pattern,guesthouse,guesthouse_test,15,vanillalstm,0.8232467174530029,1.28182053565979
powder_600_800,region_14,769.5,776.5,bursty_short_timescale,guesthouse,guesthouse_test,15,vanillalstm,3.8203086853027344,5.704465389251709
powder_600_800,region_15,777.5,788.5,noise_floor,guesthouse,guesthouse_test,15,vanillalstm,0.0964350625872612,0.2806077003479004
powder_600_800,region_16,789.5,794.5,mixed_activity,guesthouse,guesthouse_test,15,vanillalstm,0.5207096338272095,0.7634450793266296
powder_600_800,region_17,795.5,799.5,noise_floor,guesthouse,guesthouse_test,15,vanillalstm,0.08912111818790436,0.5246227383613586
powder_600_800,region_01,600.5,607.5,mixed_activity,guesthouse,guesthouse_test,60,vanillalstm,0.7584014534950256,0.984403133392334
powder_600_800,region_02,608.5,621.5,noise_floor,guesthouse,guesthouse_test,60,vanillalstm,0.14001066982746124,0.5168300867080688
powder_600_800,region_03,622.5,641.5,bursty_short_timescale,guesthouse,guesthouse_test,60,vanillalstm,2.1069984436035156,2.8540282249450684
powder_600_800,region_04,642.5,646.5,mixed_activity,guesthouse,guesthouse_test,60,vanillalstm,1.2278777360916138,1.821568250656128
powder_600_800,region_05,647.5,655.5,diurnal_pattern,guesthouse,guesthouse_test,60,vanillalstm,2.0300049781799316,3.386181592941284
powder_600_800,region_06,656.5,675.5,mixed_activity,guesthouse,guesthouse_test,60,vanillalstm,0.9600642919540405,1.2964690923690796
powder_600_800,region_07,676.5,690.5,noise_floor,guesthouse,guesthouse_test,60,vanillalstm,0.14047780632972717,0.48262500762939453
powder_600_800,region_08,691.5,728.5,mixed_activity,guesthouse,guesthouse_test,60,vanillalstm,1.3841661214828491,1.871840000152588
powder_600_800,region_09,729.5,734.5,mixed_activity,guesthouse,guesthouse_test,60,vanillalstm,1.2304432392120361,1.6730018854141235
powder_600_800,region_10,735.5,740.5,intermittent_occupancy,guesthouse,guesthouse_test,60,vanillalstm,1.7238080501556396,2.2765557765960693
powder_600_800,region_11,741.5,745.5,intermittent_occupancy,guesthouse,guesthouse_test,60,vanillalstm,0.9145212769508362,1.5398136377334595
powder_600_800,region_12,746.5,755.5,bursty_short_timescale,guesthouse,guesthouse_test,60,vanillalstm,1.2871408462524414,1.7737077474594116
powder_600_800,region_13,756.5,768.5,diurnal_pattern,guesthouse,guesthouse_test,60,vanillalstm,0.8852986693382263,1.363667607307434
powder_600_800,region_14,769.5,776.5,bursty_short_timescale,guesthouse,guesthouse_test,60,vanillalstm,3.850095272064209,5.754249572753906
powder_600_800,region_15,777.5,788.5,noise_floor,guesthouse,guesthouse_test,60,vanillalstm,0.1044330894947052,0.30199530720710754
powder_600_800,region_16,789.5,794.5,mixed_activity,guesthouse,guesthouse_test,60,vanillalstm,0.6203423142433167,0.9110496640205383
powder_600_800,region_17,795.5,799.5,noise_floor,guesthouse,guesthouse_test,60,vanillalstm,0.08840842545032501,0.5244435667991638
