chunk_id,band_id,start_mhz,end_mhz,behavior_category,site,split,horizon,model,mae_db,rmse_db
powder_600_800,region_01,600.5,607.5,mixed_activity,humanities,humanities_test,1,vanillalstm,3.104593276977539,4.329705238342285
powder_600_800,region_02,608.5,621.5,noise_floor,humanities,humanities_test,1,vanillalstm,0.03577299788594246,0.06655895709991455
powder_600_800,region_03,622.5,641.5,bursty_short_timescale,humanities,humanities_test,1,vanillalstm,2.6891322135925293,3.5495448112487793
powder_600_800,region_04,642.5,646.5,mixed_activity,humanities,humanities_test,1,vanillalstm,1.4590545892715454,1.9879852533340454
powder_600_800,region_05,647.5,655.5,diurnal_pattern,humanities,humanities_test,1,vanillalstm,2.4003472328186035,3.0909883975982666
powder_600_800,region_06,656.5,675.5,mixed_activity,humanities,humanities_test,1,vanillalstm,1.3472867012023926,1.9341069459915161
powder_600_800,region_07,676.5,690.5,noise_floor,humanities,humanities_test,1,vanillalstm,0.0620960034430027,0.2246597409248352
powder_600_800,region_08,691.5,728.5,mixed_activity,humanities,humanities_test,1,vanillalstm,1.3689132928848267,1.795426368713379
powder_600_800,region_09,729.5,734.5,mixed_activity,humanities,humanities_test,1,vanillalstm,1.418689489364624,1.8832964897155762
powder_600_800,region_10,735.5,740.5,intermittent_occupancy,humanities,humanities_test,1,vanillalstm,1.5103977918624878,1.8810406923294067
powder_600_800,region_11,741.5,745.5,intermittent_occupancy,humanities,humanities_test,1,vanillalstm,1.0306828022003174,1.5847233533859253
powder_600_800,region_12,746.5,755.5,bursty_short_timescale,humanities,humanities_test,1,vanillalstm,2.1503028869628906,2.839010238647461
powder_600_800,region_13,756.5,768.5,diurnal_pattern,humanities,humanities_test,1,vanillalstm,0.9145296216011047,1.3023546934127808
powder_600_800,region_14,769.5,776.5,bursty_short_timescale,humanities,humanities_test,1,vanillalstm,5.5489959716796875,7.628660678863525
powder_600_800,region_15,777.5,788.5,noise_floor,humanities,humanities_test,1,vanillalstm,0.023428000509738922,0.03081548772752285
powder_600_800,region_16,789.5,794.5,mixed_activity,humanities,humanities_test,1,vanillalstm,0.07356571406126022,0.09725084900856018
powder_600_800,region_17,795.5,799.5,noise_floor,humanities,humanities_test,1,vanillalstm,0.04159386828541756,0.22138667106628418
powder_600_800,region_01,600.5,607.5,mixed_activity,humanities,humanities_test,5,vanillalstm,3.0723581314086914,4.273421287536621
powder_600_800,region_02,608.5,621.5,noise_floor,humanities,humanities_test,5,vanillalstm,0.036100685596466064,0.0668906718492508
powder_600_800,region_03,622.5,641.5,bursty_short_timescale,humanities,humanities_test,5,vanillalstm,2.68638277053833,3.5150039196014404
powder_600_800,region_04,642.5,646.5,mixed_activity,humanities,humanities_test,5,vanillalstm,1.4670801162719727,1.9957892894744873
powder_600_800,region_05,647.5,655.5,diurnal_pattern,humanities,humanities_test,5,vanillalstm,2.383410692214966,3.081317663192749
powder_600_800,region_06,656.5,675.5,mixed_activity,humanities,humanities_test,5,vanillalstm,1.4173290729522705,1.9874014854431152
powder_600_800,region_07,676.5,690.5,noise_floor,humanities,humanities_test,5,vanillalstm,0.06220518797636032,0.22454746067523956
powder_600_800,region_08,691.5,728.5,mixed_activity,humanities,humanities_test,5,vanillalstm,1.3834803104400635,1.8031316995620728
powder_600_800,region_09,729.5,734.5,mixed_activity,humanities,humanities_test,5,vanillalstm,1.4121087789535522,1.8665032386779785
powder_600_800,region_10,735.5,740.5,intermittent_occupancy,humanities,humanities_test,5,vanillalstm,1.5219484567642212,1.8919124603271484
powder_600_800,region_11,741.5,745.5,intermittent_occupancy,humanities,humanities_test,5,vanillalstm,1.0419206619262695,1.5714045763015747
powder_600_800,region_12,746.5,755.5,bursty_short_timescale,humanities,humanities_test,5,vanillalstm,2.1766061782836914,2.8659491539001465
powder_600_800,region_13,756.5,768.5,diurnal_pattern,humanities,humanities_test,5,vanillalstm,0.9151039123535156,1.2986810207366943
powder_600_800,region_14,769.5,776.5,bursty_short_timescale,humanities,humanities_test,5,vanillalstm,5.549917697906494,7.631032466888428
powder_600_800,region_15,777.5,788.5,noise_floor,humanities,humanities_test,5,vanillalstm,0.023361653089523315,0.030828770250082016
powder_600_800,region_16,789.5,794.5,mixed_activity,humanities,humanities_test,5,vanillalstm,0.07403996586799622,0.09795349836349487
powder_600_800,region_17,795.5,799.5,noise_floor,humanities,humanities_test,5,vanillalstm,0.041322752833366394,0.22136159241199493
powder_600_800,region_01,600.5,607.5,mixed_activity,humanities,humanities_test,15,vanillalstm,3.1080446243286133,4.319337368011475
powder_600_800,region_02,608.5,621.5,noise_floor,humanities,humanities_test,15,vanillalstm,0.037034858018159866,0.06787145882844925
powder_600_800,region_03,622.5,641.5,bursty_short_timescale,humanities,humanities_test,15,vanillalstm,2.781529664993286,3.570499897003174
powder_600_800,region_04,642.5,646.5,mixed_activity,humanities,humanities_test,15,vanillalstm,1.425910234451294,1.9462753534317017
powder_600_800,region_05,647.5,655.5,diurnal_pattern,humanities,humanities_test,15,vanillalstm,2.3873229026794434,3.1128218173980713
powder_600_800,region_06,656.5,675.5,mixed_activity,humanities,humanities_test,15,vanillalstm,1.614775538444519,2.186319351196289
powder_600_800,region_07,676.5,690.5,noise_floor,humanities,humanities_test,15,vanillalstm,0.06483879685401917,0.22805511951446533
powder_600_800,region_08,691.5,728.5,mixed_activity,humanities,humanities_test,15,vanillalstm,1.456989049911499,1.8672813177108765
powder_600_800,region_09,729.5,734.5,mixed_activity,humanities,humanities_test,15,vanillalstm,1.4418505430221558,1.8823834657669067
powder_600_800,region_10,735.5,740.5,intermittent_occupancy,humanities,humanities_test,15,vanillalstm,1.6076321601867676,2.006709337234497
powder_600_800,region_11,741.5,745.5,intermittent_occupancy,humanities,humanities_test,15,vanillalstm,1.1193650960922241,1.639154076576233
powder_600_800,region_12,746.5,755.5,bursty_short_timescale,humanities,humanities_test,15,vanillalstm,2.2298943996429443,2.919741153717041
powder_600_800,region_13,756.5,768.5,diurnal_pattern,humanities,humanities_test,15,vanillalstm,0.945597231388092,1.3291012048721313
powder_600_800,region_14,769.5,776.5,bursty_short_timescale,humanities,humanities_test,15,vanillalstm,5.565110683441162,7.655200004577637
powder_600_800,region_15,777.5,788.5,noise_floor,humanities,humanities_test,15,vanillalstm,0.02426093816757202,0.031807173043489456
powder_600_800,region_16,789.5,794.5,mixed_activity,humanities,humanities_test,15,vanillalstm,0.07643391191959381,0.10031764209270477
