epoch,train_loss,val_loss,epoch_start_time,epoch_end_time,epoch_duration_sec,learning_rate,val_teacher_loss,val_loss_t1,val_loss_t5,val_loss_t15,val_loss_t60
1,0.9458305578481204,1.5069155765853766,2026-07-20T05:25:21+00:00,2026-07-20T05:25:27+00:00,5.487268191063777,0.0005,1.5038759126008012,1.0379853321395758,1.030623920091236,1.0344060049712203,1.0541070399393562
2,0.7502112407375127,1.4295531939004213,2026-07-20T05:25:27+00:00,2026-07-20T05:25:32+00:00,5.489953706972301,0.0005,1.3642061976076083,0.8976420409806812,0.89481623846156,0.9372062828704602,1.0133255965837085
3,0.6861924649959494,1.4285293135024208,2026-07-20T05:25:32+00:00,2026-07-20T05:25:38+00:00,5.515388053958304,0.0005,1.3221971697479713,0.8563491915928498,0.8639189323396174,0.9292974708644488,1.0421185093071625
4,0.658310602603287,1.4281200616414311,2026-07-20T05:25:38+00:00,2026-07-20T05:25:43+00:00,5.510704325977713,0.0005,1.3010205257939929,0.8356742094491274,0.8412185516066224,0.9117486240299604,1.064388329746159
5,0.6401354397507962,1.4258340387853958,2026-07-20T05:25:43+00:00,2026-07-20T05:25:49+00:00,5.527109069982544,0.0005,1.2884275203442757,0.82281964971819,0.8258857818050239,0.8898717556290954,1.0779321630492464
6,0.626176996331554,1.4045850702824483,2026-07-20T05:25:49+00:00,2026-07-20T05:25:54+00:00,5.525379433995113,0.0005,1.275232118504648,0.8094876595125854,0.8159838414374199,0.8728871054321755,1.0468347491198824
7,0.6146166158353432,1.3805593388681194,2026-07-20T05:25:54+00:00,2026-07-20T05:26:00+00:00,5.511963173048571,0.0005,1.2643748785703237,0.7984123157180902,0.8049801797357224,0.8583729467319168,1.0026686136959164
8,0.6051478715907611,1.363815384056732,2026-07-20T05:26:00+00:00,2026-07-20T05:26:05+00:00,5.493143144994974,0.0005,1.2525359765263915,0.7863886156154953,0.7934362469738676,0.8440691296380894,0.9865065276167775
9,0.5972994562001565,1.3444665224497554,2026-07-20T05:26:05+00:00,2026-07-20T05:26:11+00:00,5.515283560962416,0.0005,1.2428905272301827,0.7766549660049322,0.787686042203248,0.8352357049024742,0.9598162283424203
10,0.5905302974475936,1.345908563555652,2026-07-20T05:26:11+00:00,2026-07-20T05:26:16+00:00,5.500775665976107,0.0005,1.2379238951297207,0.7710605577658151,0.7905846406485288,0.8398939835206243,0.9565089786325702
11,0.5845992078703978,1.363694167319145,2026-07-20T05:26:16+00:00,2026-07-20T05:26:22+00:00,5.48369715095032,0.0005,1.2345991589640843,0.7673187656256989,0.7953267097473145,0.8487731919033836,0.991289135153967
12,0.5791628893773648,1.3660997944023774,2026-07-20T05:26:22+00:00,2026-07-20T05:26:27+00:00,5.48954436799977,0.0005,1.2354583722034485,0.7678949305119406,0.7984553894013849,0.8558261976897261,0.9849879104672498
