epoch,train_loss,val_loss,epoch_start_time,epoch_end_time,epoch_duration_sec,learning_rate,val_teacher_loss,val_loss_t1,val_loss_t5,val_loss_t15,val_loss_t60
1,0.8414816131753873,1.4628862224462378,2026-07-20T05:29:44+00:00,2026-07-20T05:29:49+00:00,5.521303074085154,0.001,1.3770410996356994,0.9092397071023024,0.9269063745746176,0.980095837862437,1.0523988927593668
2,0.6784969417016897,1.467018194781005,2026-07-20T05:29:49+00:00,2026-07-20T05:29:55+00:00,5.512433881056495,0.001,1.3253265664777683,0.8606845076757533,0.8721921589538342,0.9427975989480055,1.0934304099046548
3,0.637575566342525,1.475727412536854,2026-07-20T05:29:55+00:00,2026-07-20T05:30:01+00:00,5.517839952954091,0.001,1.2877330780029297,0.828517067523403,0.8503030893456844,0.9450233546832135,1.1330854219334725
4,0.6129036816004063,1.4339942204133245,2026-07-20T05:30:01+00:00,2026-07-20T05:30:06+00:00,5.510574782034382,0.001,1.263718534061927,0.8061255644295962,0.8182484248212276,0.8977598379586489,1.0851965059760873
5,0.5966976907043046,1.4711799930980187,2026-07-20T05:30:06+00:00,2026-07-20T05:30:12+00:00,5.533739297068678,0.001,1.2604975299980805,0.8068050391801441,0.8321645787654032,0.9145549308252698,1.1566407007115487
6,0.5851573400376029,1.409492370736508,2026-07-20T05:30:12+00:00,2026-07-20T05:30:17+00:00,5.517137944931164,0.001,1.2474620433254096,0.7916956239074241,0.8159648553105711,0.8849398689415618,1.0588282428624975
7,0.575886424296805,1.4215279808481232,2026-07-20T05:30:17+00:00,2026-07-20T05:30:23+00:00,5.527844658005051,0.001,1.2466839488226038,0.7901688786863371,0.8269418214113657,0.9052390251450866,1.051831076163372
8,0.5686061039303472,1.391698440522638,2026-07-20T05:30:23+00:00,2026-07-20T05:30:28+00:00,5.532105064950883,0.001,1.228696202503816,0.7660256997319578,0.8076594258082732,0.8856741217256502,1.0159487433105934
9,0.5627984798389651,1.388336989715809,2026-07-20T05:30:28+00:00,2026-07-20T05:30:34+00:00,5.508821115945466,0.001,1.2331446563924542,0.769346734039656,0.8143570896323401,0.8877893258597105,0.9958595628956802
10,0.5581758310127091,1.3921940126491867,2026-07-20T05:30:34+00:00,2026-07-20T05:30:39+00:00,5.505883867037483,0.001,1.2477974236466503,0.7850428646757402,0.8281156343358164,0.903349086528516,0.9837780071578863
11,0.5544324421858707,1.4049551941966283,2026-07-20T05:30:39+00:00,2026-07-20T05:30:45+00:00,5.522231190931052,0.001,1.252713252569883,0.787343944302042,0.834147933785242,0.9055759852169124,1.0081114332184538
12,0.5510466104616534,1.4162866377648506,2026-07-20T05:30:45+00:00,2026-07-20T05:30:50+00:00,5.544970108079724,0.001,1.2682602805945709,0.804266303550196,0.8469851763193844,0.919199630504346,1.0116044055414564
