epoch,train_loss,val_loss,epoch_start_time,epoch_end_time,epoch_duration_sec,learning_rate,val_teacher_loss,val_loss_t1,val_loss_t5,val_loss_t15,val_loss_t60
1,0.7693944945249267,1.4702968154816887,2026-07-20T06:44:16+00:00,2026-07-20T06:44:29+00:00,12.652692115982063,0.001,1.3222845345621714,1.2851513016761213,1.3126425193046412,1.3753542539452304,1.5914548913243165
2,0.6312760875856923,1.3890403579263126,2026-07-20T06:44:29+00:00,2026-07-20T06:44:42+00:00,12.444877004018053,0.001,1.2728155203863716,1.2347626427460299,1.2617965025060318,1.3116585678322066,1.4803669028285809
3,0.5922630899571182,1.4042007414961335,2026-07-20T06:44:42+00:00,2026-07-20T06:44:54+00:00,12.289920825976878,0.001,1.2388525083831834,1.202163141132585,1.23632658557003,1.3094681520513034,1.5243885763006597
4,0.5733240094864277,1.3981427807585713,2026-07-20T06:44:54+00:00,2026-07-20T06:45:06+00:00,12.3750989229884,0.001,1.2282100151840105,1.1934849649462835,1.2236701048813856,1.294388027205733,1.5237027307427322
5,0.5625540309563554,1.3598151848095805,2026-07-20T06:45:06+00:00,2026-07-20T06:45:19+00:00,12.380916052963585,0.001,1.23673456893612,1.2012162671187527,1.2237859781322087,1.2749229471951244,1.47667992360907
6,0.5562572634109482,1.3670577749757935,2026-07-20T06:45:19+00:00,2026-07-20T06:45:31+00:00,12.433315693051554,0.001,1.24050109198842,1.2070142230157,1.2296638248347436,1.2855094060176562,1.4664134272552793
7,0.5518553594409276,1.3692465418618176,2026-07-20T06:45:31+00:00,2026-07-20T06:45:44+00:00,12.54919701104518,0.001,1.2405977704490387,1.2051272184635684,1.2262712985709754,1.2907200551743359,1.4656268615955792
8,0.5483069138022748,1.3956488792544746,2026-07-20T06:45:44+00:00,2026-07-20T06:45:57+00:00,13.155210955068469,0.001,1.2605302219084877,1.2288030175601734,1.246395351506081,1.3142845949387167,1.4950499377968296
9,0.5457217398146442,1.3691564057964327,2026-07-20T06:45:57+00:00,2026-07-20T06:46:10+00:00,13.38841016497463,0.001,1.2671541402684177,1.234955716989166,1.2491534912832098,1.2966256524152298,1.4594260500623035
10,0.5435995377995476,1.3805007459190257,2026-07-20T06:46:10+00:00,2026-07-20T06:46:23+00:00,13.187290905043483,0.001,1.2530938713854738,1.2181973788827498,1.2378108954957827,1.3039039388879554,1.4766760994406307
11,0.5413453642044823,1.3768020860105183,2026-07-20T06:46:23+00:00,2026-07-20T06:46:36+00:00,12.844086259021424,0.001,1.2785423743624647,1.2476129772282447,1.2503280639648438,1.3004102298920168,1.4684488931805966
12,0.539795538887361,1.3781326538374443,2026-07-20T06:46:36+00:00,2026-07-20T06:46:48+00:00,12.310151201090775,0.001,1.2761476081778202,1.2452848039573163,1.2556278062649953,1.3050217049280317,1.461518649020388
13,0.5384960980789434,1.3750246629357976,2026-07-20T06:46:48+00:00,2026-07-20T06:47:01+00:00,12.336802739067934,0.001,1.2732021600987002,1.2403960654169117,1.2468242382985022,1.2978609673752868,1.4724134309679793
14,0.5366979329324076,1.374549980833842,2026-07-20T06:47:01+00:00,2026-07-20T06:47:13+00:00,12.331410990096629,0.001,1.293151487914363,1.2633157333770355,1.262987748095787,1.3014979781405083,1.4592120022697246
15,0.5360050465050507,1.3762609417698963,2026-07-20T06:47:13+00:00,2026-07-20T06:47:25+00:00,12.317043099086732,0.001,1.2828526841127936,1.2492466978301886,1.248591669285179,1.2994781600509189,1.4627457568443305
16,0.5346472870745863,1.4355498043246813,2026-07-20T06:47:25+00:00,2026-07-20T06:47:38+00:00,12.29080072499346,0.001,1.2967353956311418,1.266450873943938,1.2775949014790464,1.3465164452677378,1.5489316522118879
17,0.5337225844992249,1.386025863170988,2026-07-20T06:47:38+00:00,2026-07-20T06:47:50+00:00,12.652009651996195,0.001,1.3071166682188706,1.276456586635231,1.2660110071472215,1.3095592487122467,1.480678400982419
18,0.5329689397897712,1.3738396690491048,2026-07-20T06:47:50+00:00,2026-07-20T06:48:03+00:00,12.272971772938035,0.001,1.3007645856523624,1.2686304685448397,1.2614564851916774,1.3022259405498928,1.4528181820629753
19,0.5322256388485425,1.389971895013901,2026-07-20T06:48:03+00:00,2026-07-20T06:48:16+00:00,13.165809586062096,0.001,1.3152106527702967,1.2837727038891285,1.2758484702696775,1.3244416271119377,1.4696604085387484
20,0.5307129534823704,1.4066749218313452,2026-07-20T06:48:16+00:00,2026-07-20T06:48:28+00:00,12.393981903092936,0.001,1.3308896574016014,1.3021061382191703,1.289321734032802,1.3357566923836517,1.4882884378921357
21,0.5309684011413778,1.3972230952053784,2026-07-20T06:48:28+00:00,2026-07-20T06:48:40+00:00,12.261431275052018,0.001,1.3316651904191381,1.3021146535327,1.2850694867652095,1.3244958612370619,1.4869504335547696
22,0.5299771617769552,1.3914729299392292,2026-07-20T06:48:40+00:00,2026-07-20T06:48:53+00:00,12.64439998799935,0.001,1.3258343609896572,1.294374548268737,1.274377001798089,1.317902175955776,1.4728554739489457
23,0.5294857139825432,1.3942633604074453,2026-07-20T06:48:53+00:00,2026-07-20T06:49:06+00:00,12.405688629020005,0.001,1.3156862865430512,1.2822632880680793,1.2673976554316906,1.3153794378247126,1.4819821677561293
24,0.5288448876110355,1.3930127744550829,2026-07-20T06:49:06+00:00,2026-07-20T06:49:18+00:00,12.62635713792406,0.001,1.3265569281086291,1.2952693708986613,1.2786240013070103,1.3193041842980089,1.4887765486610127
25,0.5277365294032693,1.3942633319939248,2026-07-20T06:49:18+00:00,2026-07-20T06:49:31+00:00,13.125258872052655,0.001,1.3473138124365402,1.3154150508941813,1.283415186031799,1.323403573382256,1.4843084132789746
26,0.527892207241142,1.3971041549335828,2026-07-20T06:49:31+00:00,2026-07-20T06:49:44+00:00,12.732495717005804,0.001,1.346804013044621,1.3169043776276823,1.2912574743295644,1.3272784934688653,1.4909040000804787
27,0.5270659283025941,1.4099041703459505,2026-07-20T06:49:44+00:00,2026-07-20T06:49:56+00:00,12.333575264085084,0.001,1.3475735535414006,1.317513960568025,1.2983648432767327,1.3336606364472392,1.502810464367965
28,0.5264658567845022,1.4006542024765423,2026-07-20T06:49:56+00:00,2026-07-20T06:50:09+00:00,12.290467633982189,0.001,1.3545920320646374,1.3229006409554012,1.2953720697471438,1.3260644689782874,1.4895900568951168
29,0.5260971323408866,1.4087010464475207,2026-07-20T06:50:09+00:00,2026-07-20T06:50:21+00:00,12.352884514024481,0.001,1.3559005581030326,1.3258383264971472,1.3024923661175896,1.3398194469687954,1.4960545247706682
30,0.5258992599391376,1.3973988282762473,2026-07-20T06:50:21+00:00,2026-07-20T06:50:33+00:00,12.315972150070593,0.001,1.355150975008062,1.323766979395296,1.291567951053768,1.321869715376607,1.4886427472073036
31,0.5251974140881565,1.4081078848827877,2026-07-20T06:50:33+00:00,2026-07-20T06:50:46+00:00,12.488702805014327,0.001,1.3659228123809837,1.335465904772054,1.305122554712026,1.3380962106633314,1.4944611120260427
32,0.5247962408587309,1.4172262976058483,2026-07-20T06:50:46+00:00,2026-07-20T06:50:58+00:00,12.5419653019635,0.001,1.3604321308587688,1.3279711706570945,1.301141491183987,1.3412097380123036,1.5095579483929802
